ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval+Stemming,TASK9,1223,0.03185,0.09,0.04705,4
ROUGE-1+StopWordRemoval+Stemming,TASK9,1224,0.05434,0.34091,0.09374,4
ROUGE-1+StopWordRemoval+Stemming,TASK9,1225,0.09453,0.15407,0.11717,4
ROUGE-1+StopWordRemoval+Stemming,TASK9,1226,0.03667,0.41667,0.0674,4
ROUGE-1+StopWordRemoval+Stemming,TASK9,1227,0.02898,0.4,0.05404,4
ROUGE-1+StopWordRemoval+Stemming,TASK9,1228,0.04282,0.25,0.07312,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1229,0.10963,0.45312,0.17655,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1230,0.06423,0.32692,0.10736,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1231,0.064,0.19318,0.09614,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1232,0.04087,0.15278,0.06449,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1233,0.05671,0.34091,0.09725,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1234,0.13195,0.39377,0.19767,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1235,0.13551,0.29597,0.1859,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1236,0.12429,0.34375,0.18257,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1237,0.064,0.20238,0.09724,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1238,0.03006,0.28571,0.05439,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1239,0.09015,0.1875,0.12176,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1240,0.03776,0.5,0.07021,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1241,0.04202,0.13095,0.06362,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1242,0.13093,0.25,0.17185,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1243,0.17349,0.22549,0.1961,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1244,0.04518,0.33333,0.07957,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1245,0.09457,0.36765,0.15045,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1246,0.06823,0.3,0.11117,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1247,0.13272,0.3125,0.18632,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1248,0.0227,0.08333,0.03568,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1249,0.0265,0.13462,0.04429,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1250,0.07143,0.29688,0.11516,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1251,0.02299,0.21429,0.04153,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1252,0.06357,0.26562,0.10259,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1253,0.01886,0.125,0.03277,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1254,0.02248,0.16667,0.03962,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1255,0.04886,0.23214,0.08073,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1256,0.04166,0.18333,0.06789,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1257,0.03758,0.20833,0.06367,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1258,0.06787,0.14062,0.09155,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1259,0.08614,0.16912,0.11415,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1260,0.13195,0.39377,0.19767,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1261,0.13551,0.29597,0.1859,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1262,0.11704,0.35227,0.1757,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1263,0.064,0.20238,0.09724,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1264,0.03006,0.28571,0.05439,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1265,0.09015,0.1875,0.12176,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1266,0.03776,0.5,0.07021,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1267,0.04202,0.13095,0.06362,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1268,0.11955,0.28571,0.16857,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1269,0.14688,0.48155,0.2251,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1270,0.13551,0.29597,0.1859,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1271,0.14668,0.33621,0.20425,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1272,0.0832,0.36667,0.13563,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1273,0.12758,0.27419,0.17413,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1274,0.1243,0.21154,0.15659,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1275,0.03776,0.5,0.07021,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1276,0.04202,0.13095,0.06362,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1277,0.13093,0.25,0.17185,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1278,0.11349,0.20833,0.14694,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1279,0.05614,0.13393,0.07912,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1280,0.09752,0.325,0.15003,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1281,0.1209,0.26667,0.16637,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1282,0.08304,0.39286,0.13709,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1283,0.03033,0.14286,0.05004,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1284,0.23755,0.3639,0.28745,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1285,0.03759,0.13158,0.05848,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1286,0.09889,0.46429,0.16305,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1287,0.05642,0.22059,0.08986,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1288,0.10514,0.23333,0.14496,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1289,0.03015,0.28571,0.05455,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1290,0.06401,0.25,0.10192,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1291,0.0377,0.15625,0.06075,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1292,0.0412,0.25,0.07074,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1293,0.09752,0.325,0.15003,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1294,0.04154,0.30556,0.07314,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1295,0.064,0.20238,0.09724,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1296,0.03006,0.28571,0.05439,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1297,0.04528,0.3,0.07868,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1298,0.08315,0.44712,0.14022,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1299,0.03033,0.14286,0.05004,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1300,0.06457,0.21974,0.09982,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1301,0.24106,0.22006,0.23009,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1302,0.07977,0.20192,0.11436,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1303,0.19885,0.20076,0.1998,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1304,0.04518,0.33333,0.07957,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1305,0.06029,0.28571,0.09957,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1306,0.04886,0.23214,0.08073,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1307,0.13617,0.34615,0.19545,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1308,0.0227,0.08333,0.03568,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1309,0.0265,0.13462,0.04429,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1310,0.01886,0.125,0.03277,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1311,0.02248,0.16667,0.03962,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1312,0.16204,0.4606,0.23974,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1313,0.15798,0.21,0.18031,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1314,0.03759,0.13158,0.05848,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1315,0.09889,0.34211,0.15343,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1316,0.06785,0.45,0.11792,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1317,0.04154,0.19286,0.06836,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1318,0.21825,0.4793,0.29992,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1319,0.11631,0.43056,0.18315,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1320,0.05678,0.22059,0.09031,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1321,0.09803,0.28261,0.14557,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1322,0.10207,0.27,0.14814,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1323,0.05292,0.38889,0.09317,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1324,0.06776,0.32143,0.11192,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1325,0.04896,0.20312,0.0789,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1326,0.07584,0.21739,0.11245,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1327,0.04522,0.17647,0.07199,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1328,0.09809,0.178,0.12648,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1329,0.06011,0.36364,0.10317,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1330,0.06443,0.2125,0.09887,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1331,0.13672,0.47368,0.21219,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1332,0.12797,0.18889,0.15258,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1333,0.13212,0.28226,0.17999,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1334,0.06001,0.18182,0.09023,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1335,0.05656,0.14423,0.08126,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1336,0.08611,0.19167,0.11883,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1337,0.03015,0.28571,0.05455,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1338,0.06758,0.1875,0.09935,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1339,0.03741,0.14706,0.05965,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1340,0.0339,0.25,0.0597,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1341,0.04488,0.33333,0.0791,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1342,0.0604,0.4,0.10496,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1343,0.07113,0.2595,0.11166,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1344,0.02294,0.09896,0.03724,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1345,0.21457,0.48304,0.29714,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1346,0.11631,0.43056,0.18315,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1347,0.05678,0.22059,0.09031,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1348,0.09803,0.27083,0.14396,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1349,0.10954,0.26852,0.1556,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1350,0.05292,0.38889,0.09317,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1351,0.07511,0.3125,0.12111,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1352,0.07182,0.26389,0.11291,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1353,0.07584,0.21739,0.11245,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1354,0.04522,0.17647,0.07199,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1355,0.09809,0.178,0.12648,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1356,0.06011,0.36364,0.10317,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1357,0.06443,0.2125,0.09887,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1358,0.13672,0.47368,0.21219,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1359,0.12797,0.18889,0.15258,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1360,0.13212,0.28226,0.17999,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1361,0.09827,0.25,0.14108,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1362,0.05656,0.16304,0.08399,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1363,0.08658,0.1629,0.11307,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1364,0.08611,0.19167,0.11883,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1365,0.03015,0.28571,0.05455,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1366,0.06758,0.1875,0.09935,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1367,0.03741,0.14706,0.05965,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1368,0.0339,0.25,0.0597,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1369,0.04488,0.33333,0.0791,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1370,0.0604,0.4,0.10496,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1371,0.07113,0.2595,0.11166,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1372,0.02294,0.09896,0.03724,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1373,0.15369,0.42708,0.22603,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1374,0.14624,0.2378,0.18111,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1375,0.03419,0.25,0.06016,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1376,0.07202,0.25,0.11182,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1377,0.10126,0.21094,0.13683,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1378,0.10511,0.38523,0.16516,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1379,0.09403,0.25,0.13666,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1380,0.0146,0.07143,0.02424,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1381,0.12893,0.38636,0.19334,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1382,0.11718,0.32042,0.17161,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1383,0.02667,0.14583,0.04509,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1384,0.04901,0.16842,0.07592,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1385,0.05281,0.18421,0.08209,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1386,0.08272,0.18333,0.114,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1387,0.10878,0.12449,0.1161,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1388,0.13914,0.16769,0.15209,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1389,0.05609,0.17045,0.08441,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1390,0.06746,0.15517,0.09404,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1391,0.15436,0.23295,0.18568,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1392,0.0635,0.19121,0.09534,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1393,0.07488,0.09887,0.08522,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1394,0.00362,0.08333,0.00694,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1395,0.02984,0.16667,0.05061,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1396,0.03379,0.11711,0.05244,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1397,0.04522,0.15,0.06949,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1398,0.03746,0.10333,0.05499,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1399,0.0604,0.22003,0.09479,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1400,0.13158,0.17081,0.14865,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1401,0.14665,0.42391,0.21791,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1402,0.08966,0.1875,0.12131,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1403,0.13164,0.25546,0.17375,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1404,0.09773,0.325,0.15027,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1405,0.07194,0.21591,0.10792,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1406,0.20682,0.21154,0.20915,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1407,0.06805,0.32143,0.11232,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1408,0.07529,0.26316,0.11709,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1409,0.05287,0.15217,0.07847,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1410,0.02683,0.33333,0.04967,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1411,0.12807,0.15665,0.14093,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1412,0.07074,0.12179,0.0895,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1413,0.04499,0.21429,0.07436,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1414,0.01506,0.16667,0.02762,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1415,0.02966,0.1,0.04574,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1416,0.00764,0.07143,0.01381,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1417,0.05676,0.20833,0.08922,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1418,0.04533,0.3,0.07876,4
ROUGE-1+StopWordRemoval+Stemming,TASK10,1419,0.075,0.18519,0.10676,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1420,0.08628,0.4,0.14194,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1421,0.15177,0.33871,0.20961,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1422,0.05388,0.26786,0.08971,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1423,0.01081,0.375,0.02101,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1424,0.14503,0.26903,0.18846,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1425,0.13675,0.36538,0.19901,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1426,0.06106,0.47222,0.10815,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1427,0.03954,0.19643,0.06583,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1428,0.01425,0.16667,0.02626,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1429,0.07218,0.21739,0.10838,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1430,0.03616,0.25,0.06318,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1431,0.10053,0.46667,0.16543,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1432,0.07208,0.33333,0.11853,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1433,0.02506,0.25,0.04555,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1434,0.01425,0.16667,0.02626,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1435,0.02912,0.28571,0.05285,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1436,0.02873,0.2,0.05025,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1437,0.08591,0.31579,0.13508,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1438,0.04952,0.23333,0.0817,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1439,0.07526,0.30882,0.12103,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1440,0.04561,0.17982,0.07277,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1441,0.0394,0.16176,0.06336,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1442,0.01434,0.125,0.02573,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1443,0.0433,0.25,0.07382,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1444,0.05411,0.17045,0.08214,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1445,0.04561,0.25,0.07715,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1446,0.04996,0.13923,0.07354,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1447,0.14734,0.23837,0.18212,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1448,0.03602,0.17857,0.05995,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1449,0.0656,0.28125,0.10638,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1450,0.04735,0.22738,0.07838,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1451,0.03588,0.22348,0.06183,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1452,0.07616,0.4375,0.12974,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1453,0.11675,0.2963,0.1675,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1454,0.09056,0.29762,0.13887,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1455,0.05141,0.16813,0.07875,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1456,0.0574,0.17391,0.08631,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1457,0.20847,0.16477,0.18406,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1458,0.08592,0.31579,0.13509,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1459,0.06136,0.15642,0.08815,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1460,0.20539,0.20616,0.20577,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1461,0.11202,0.30769,0.16424,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1462,0.11478,0.4,0.17838,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1463,0.06852,0.25,0.10756,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1464,0.05402,0.24688,0.08865,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1465,0.02321,0.15,0.0402,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1466,0.14771,0.22778,0.17921,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1467,0.0936,0.19076,0.12558,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1468,0.07884,0.25,0.11987,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1469,0.09957,0.33333,0.15333,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1470,0.01471,0.11111,0.02598,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1471,0.08966,0.125,0.10442,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1472,0.0505,0.29167,0.0861,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1473,0.08957,0.3125,0.13923,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1474,0.03924,0.19643,0.06542,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1475,0.1262,0.39773,0.19161,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1476,0.09762,0.35526,0.15316,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1477,0.12645,0.30172,0.17821,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1478,0.02536,0.4375,0.04793,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1479,0.06901,0.17493,0.09898,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1480,0.06857,0.33929,0.11409,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1481,0.0718,0.27778,0.1141,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1482,0.07586,0.35,0.12469,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1483,0.05417,0.20833,0.08598,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1484,0.06182,0.12812,0.0834,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1485,0.0511,0.15217,0.07651,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1486,0.05808,0.21053,0.09105,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1487,0.13826,0.17534,0.15461,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1488,0.14794,0.205,0.17186,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1489,0.04054,0.125,0.06122,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1490,0.03678,0.14706,0.05884,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1491,0.06208,0.47222,0.10973,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1492,0.22728,0.3066,0.26105,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1493,0.08361,0.29803,0.13059,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1494,0.09717,0.14538,0.11648,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1495,0.04336,0.17647,0.06961,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1496,0.07624,0.23864,0.11556,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1497,0.0659,0.16987,0.09496,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1498,0.03685,0.1087,0.05503,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1499,0.05358,0.28846,0.09038,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1500,0.0436,0.23077,0.07335,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1501,0.07003,0.32976,0.11553,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1502,0.12289,0.27419,0.16972,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1503,0.05738,0.32372,0.09748,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1504,0.11477,0.29497,0.16525,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1505,0.11109,0.36905,0.17078,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1506,0.03273,0.14062,0.0531,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1507,0.08621,0.35294,0.13857,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1508,0.03939,0.19405,0.06548,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1509,0.09304,0.36111,0.14795,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1510,0.04345,0.15789,0.06814,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1511,0.03273,0.10714,0.05014,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1512,0.04322,0.25,0.07369,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1513,0.02544,0.15909,0.04387,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1514,0.03993,0.15278,0.06331,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1515,0.15662,0.41346,0.22718,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1516,0.0698,0.21591,0.1055,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1517,0.08276,0.27165,0.12686,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1518,0.10461,0.26852,0.15056,4
ROUGE-1+StopWordRemoval+Stemming,TASK11,1519,0.04129,0.14474,0.06425,4
