ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2+StopWordRemoval+Stemming,TASK14,1900,0.01274,0.0375,0.01902,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1901,0.0041,0.01471,0.00641,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1902,0.01274,0.05769,0.02087,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1903,0.01042,0.02778,0.01515,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1904,0.0082,0.0098,0.00893,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1905,0.03069,0.05469,0.03932,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1906,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1907,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1908,0.0041,0.00521,0.00459,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1909,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1910,0.0041,0.00556,0.00472,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1911,0.0041,0.025,0.00704,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1912,0.00864,0.07143,0.01542,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1913,0.01795,0.04,0.02478,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1914,0.00521,0.02083,0.00833,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1915,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1916,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1917,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1918,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1919,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1920,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1921,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1922,0.00864,0.008,0.00831,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1923,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1924,0.00864,0.03333,0.01373,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1925,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1926,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1927,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1928,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1929,0.0041,0.01316,0.00625,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1930,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1931,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1932,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1933,0.00455,0.00658,0.00538,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1934,0.0041,0.01389,0.00633,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1935,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1936,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1937,0.01385,0.04412,0.02108,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1938,0.01274,0.0375,0.01902,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1939,0.0041,0.01471,0.00641,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1940,0.01274,0.05769,0.02087,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1941,0.01042,0.02778,0.01515,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1942,0.0082,0.0098,0.00893,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1943,0.03069,0.05469,0.03932,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1944,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1945,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1946,0.0041,0.00521,0.00459,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1947,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1948,0.0041,0.00556,0.00472,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1949,0.0041,0.025,0.00704,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1950,0.00864,0.07143,0.01542,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1951,0.01795,0.04,0.02478,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1952,0.00521,0.02083,0.00833,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1953,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1954,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1955,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1956,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1957,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1958,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1959,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1960,0.00864,0.008,0.00831,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1961,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1962,0.00864,0.03333,0.01373,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1963,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1964,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1965,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1966,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1967,0.0041,0.01316,0.00625,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1968,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1969,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1970,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1971,0.00455,0.00658,0.00538,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1972,0.0041,0.01389,0.00633,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1973,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1974,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1975,0.0318,0.07955,0.04544,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1976,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1977,0.02659,0.07763,0.03962,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1978,0.01385,0.06818,0.02303,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1979,0.0041,0.05,0.00758,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1980,0.00864,0.02083,0.01222,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1981,0.00864,0.0625,0.01519,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1982,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1983,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1984,0.01452,0.025,0.01837,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1985,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1986,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1987,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1988,0.04454,0.1087,0.06319,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1989,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1990,0.02659,0.07763,0.03962,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1991,0.01385,0.06818,0.02303,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1992,0.0041,0.05,0.00758,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1993,0.00864,0.02,0.01207,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1994,0.00864,0.0625,0.01519,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1995,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1996,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1997,0.01042,0.02,0.0137,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1998,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,1999,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2000,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2001,0.0041,0.01389,0.00633,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2002,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2003,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2004,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2005,0.01274,0.01005,0.01123,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2006,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2007,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2008,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2009,0.00455,0.00595,0.00515,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2010,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2011,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2012,0.00455,0.025,0.00769,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2013,0.0041,0.00806,0.00543,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2014,0.01795,0.07692,0.02911,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2015,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2016,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2017,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2018,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2019,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2020,0.0041,0.01562,0.00649,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2021,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2022,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2023,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2024,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2025,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2026,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2027,0.01795,0.05,0.02642,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2028,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2029,0.00455,0.0125,0.00667,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2030,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2031,0.00455,0.01667,0.00714,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2032,0.04343,0.10208,0.06094,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2033,0.02382,0.05583,0.03339,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2034,0.0041,0.0051,0.00455,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2035,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2036,0.00521,0.00676,0.00588,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2037,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2038,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2039,0.00931,0.02778,0.01394,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2040,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2041,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2042,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2043,0.00864,0.02174,0.01237,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2044,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2045,0.02316,0.02841,0.02552,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2046,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2047,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2048,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2049,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2050,0.02659,0.10714,0.04261,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2051,0.00455,0.02273,0.00758,4
ROUGE-2+StopWordRemoval+Stemming,TASK14,2052,0.0041,0.01562,0.00649,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2053,0.00379,0.025,0.00658,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2054,0.00758,0.0122,0.00935,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2055,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2056,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2057,0.01185,0.03409,0.01759,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2058,0.00403,0.00893,0.00556,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2059,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2060,0.00379,0.03571,0.00685,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2061,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2062,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2063,0.00403,0.05,0.00746,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2064,0.00379,0.00472,0.0042,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2065,0.00403,0.00926,0.00562,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2066,0.01161,0.0375,0.01773,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2067,0.00379,0.00926,0.00538,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2068,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2069,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2070,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2071,0.00403,0.02778,0.00704,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2072,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2073,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2074,0.00782,0.01786,0.01088,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2075,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2076,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2077,0.00866,0.02129,0.01231,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2078,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2079,0.00379,0.04167,0.00694,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2080,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2081,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2082,0.03686,0.10714,0.05485,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2083,0.01245,0.08333,0.02166,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2084,0.00758,0.03125,0.0122,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2085,0.02406,0.03191,0.02743,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2086,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2087,0.03507,0.17308,0.05832,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2088,0.02171,0.17857,0.03871,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2089,0.00782,0.03846,0.013,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2090,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2091,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2092,0.01245,0.0336,0.01817,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2093,0.00403,0.01923,0.00667,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2094,0.00782,0.02632,0.01206,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2095,0.00379,0.01,0.00549,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2096,0.00782,0.03571,0.01283,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2097,0.01684,0.01667,0.01675,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2098,0.00403,0.05,0.00746,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2099,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2100,0.00403,0.00926,0.00562,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2101,0.02171,0.13889,0.03755,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2102,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2103,0.00379,0.01923,0.00633,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2104,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2105,0.03686,0.10714,0.05485,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2106,0.01245,0.08333,0.02166,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2107,0.00758,0.03125,0.0122,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2108,0.02406,0.03261,0.02769,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2109,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2110,0.03507,0.17308,0.05832,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2111,0.02171,0.17857,0.03871,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2112,0.00782,0.03333,0.01267,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2113,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2114,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2115,0.01245,0.0336,0.01817,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2116,0.00379,0.03571,0.00685,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2117,0.00403,0.01923,0.00667,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2118,0.00782,0.02632,0.01206,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2119,0.00379,0.01,0.00549,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2120,0.00782,0.03333,0.01267,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2121,0.01708,0.0625,0.02683,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2122,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2123,0.01684,0.01667,0.01675,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2124,0.00403,0.05,0.00746,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2125,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2126,0.00403,0.00926,0.00562,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2127,0.02171,0.13889,0.03755,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2128,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2129,0.00379,0.01923,0.00633,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2130,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2131,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2132,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2133,0.00842,0.03571,0.01362,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2134,0.01305,0.04688,0.02041,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2135,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2136,0.00379,0.01316,0.00588,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2137,0.00463,0.05,0.00847,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2138,0.00379,0.02273,0.00649,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2139,0.00379,0.01136,0.00568,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2140,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2141,0.00379,0.00595,0.00463,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2142,0.01245,0.07273,0.02126,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2143,0.00782,0.0119,0.00944,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2144,0.01245,0.03947,0.01893,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2145,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2146,0.00379,0.02778,0.00667,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2147,0.00782,0.03846,0.013,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2148,0.00782,0.02941,0.01236,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2149,0.00379,0.00962,0.00543,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2150,0.00379,0.02273,0.00649,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2151,0.01943,0.08333,0.03151,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2152,0.01245,0.03947,0.01893,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2153,0.00379,0.00833,0.00521,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2154,0.00782,0.02632,0.01206,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2155,0.00782,0.00893,0.00834,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2156,0.00782,0.05,0.01352,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2157,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2158,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2159,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2160,0.00782,0.08333,0.0143,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2161,0.00403,0.00521,0.00455,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2162,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2163,0.00403,0.00926,0.00562,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2164,0.01684,0.06458,0.02671,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2165,0.00782,0.0625,0.0139,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2166,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2167,0.01564,0.07143,0.02566,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2168,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2169,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2170,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2171,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2172,0.00782,0.04545,0.01334,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2173,0.00379,0.01562,0.0061,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2174,0.00782,0.02941,0.01236,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2175,0.00782,0.03333,0.01267,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2176,0.00379,0.025,0.00658,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2177,0.01245,0.125,0.02264,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2178,0.00782,0.04545,0.01334,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2179,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2180,0.00463,0.03125,0.00806,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2181,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2182,0.00379,0.0119,0.00575,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2183,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2184,0.01161,0.01705,0.01381,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2185,0.00758,0.04167,0.01282,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2186,0.00782,0.01613,0.01053,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2187,0.00403,0.01923,0.00667,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2188,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2189,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2190,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2191,0.00403,0.00202,0.00269,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2192,0.01161,0.01154,0.01157,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2193,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2194,0.00782,0.00909,0.00841,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2195,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2196,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2197,0.03139,0.10461,0.04829,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2198,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2199,0.01185,0.03947,0.01823,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2200,0.00379,0.03571,0.00685,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2201,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2202,0.00379,0.00862,0.00526,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2203,0.00782,0.07143,0.0141,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2204,0.00463,0.02083,0.00758,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2205,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2206,0.00379,0.01316,0.00588,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2207,0.00379,0.03571,0.00685,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2208,0.01648,0.02778,0.02069,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2209,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2210,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2211,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2212,0.00379,0.01667,0.00617,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2213,0.00379,0.02083,0.00641,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2214,0.00403,0.01923,0.00667,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2215,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2216,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2217,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2218,0.00782,0.03571,0.01283,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2219,0.01564,0.1,0.02705,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2220,0.01918,0.04167,0.02627,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2221,0.0243,0.1875,0.04303,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2222,0.00379,0.01136,0.00568,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2223,0,0,0,4
ROUGE-2+StopWordRemoval+Stemming,TASK15,2224,0.00782,0.01515,0.01032,4
